Timestamp,Source IP,Destination Port,Protocol,Bytes Transferred,IOT Devices,Response Time,Status
2024-03-30 15:55:11,128.114.247.33,60255,ICMP,42219,smart vaccums,259,success
2024-04-23 16:36:51,90.247.134.105,51529,ICMP,73943,smart camera system,470,failure
2024-05-15 15:35:37,197.13.201.81,9477,TCP,71872,alexa,226,failure
2024-03-03 05:59:49,158.4.41.107,32222,ICMP,17670,smart bulb system,225,timeout
2024-03-07 08:41:15,193.3.125.2,46772,UDP,87879,smart vaccums,212,timeout
2024-04-26 22:18:47,163.117.169.102,30412,TCP,46952,smart bulb system,407,timeout
2024-04-30 09:26:46,164.101.93.117,2316,ICMP,42330,smart bulb system,23,failure
2024-08-05 19:53:56,11.152.31.21,1383,UDP,15093,alexa,364,failure
2024-08-01 12:48:37,32.217.146.64,44947,UDP,3694,smart camera system,67,success
2024-05-24 15:53:24,5.58.146.145,64869,TCP,77361,alexa,176,success
2024-05-08 12:16:19,245.29.198.83,38057,UDP,48469,smart bulb system,447,success
2024-02-22 00:14:07,166.223.126.102,19631,ICMP,59019,alexa,246,timeout
2024-07-03 21:05:30,203.215.89.85,9119,TCP,92352,smart vaccums,115,failure
2024-06-30 04:57:25,15.213.66.220,43094,TCP,76075,alexa,413,timeout
2024-04-26 15:27:59,52.153.70.130,9082,ICMP,59518,smart camera system,191,timeout
2024-03-29 02:02:33,171.152.108.163,65433,TCP,70973,smart camera system,475,timeout
2024-06-09 22:53:01,202.246.64.126,47173,ICMP,79886,smart camera system,352,timeout
2024-07-13 19:18:24,253.243.242.12,3052,TCP,51810,smart camera system,478,timeout
2024-07-17 15:57:13,233.179.97.88,62068,TCP,56584,smart vaccums,38,failure
2024-01-18 20:13:32,5.70.183.55,8192,UDP,42151,smart bulb system,188,timeout
2024-07-24 10:07:25,20.150.61.97,8447,TCP,45767,smart vaccums,373,failure
2024-02-20 14:11:06,141.177.114.176,64279,TCP,90142,smart camera system,320,success
2024-03-15 11:27:28,226.234.156.106,7560,UDP,32058,smart bulb system,116,success
2024-06-30 06:07:18,67.81.103.113,15012,UDP,54880,smart camera system,46,timeout
2024-05-28 04:51:00,239.221.40.241,60137,UDP,26335,smart camera system,483,success
2024-04-13 18:01:06,227.41.227.42,19140,UDP,52893,smart bulb system,88,failure
2024-04-23 03:32:12,22.114.93.166,12260,TCP,7105,smart bulb system,111,timeout
2024-03-06 01:49:47,109.168.87.177,21573,TCP,20997,smart camera system,474,timeout
2024-01-29 14:20:19,107.178.176.16,26877,ICMP,37997,alexa,84,success
2024-05-12 21:49:03,187.180.79.100,25108,ICMP,69003,alexa,97,success
2024-08-18 12:23:51,83.32.46.203,32854,ICMP,90297,alexa,301,failure
2024-07-17 12:04:00,218.53.4.249,64492,TCP,34583,smart bulb system,194,success
2024-07-08 04:30:19,224.43.116.220,16090,UDP,23210,smart camera system,193,failure
2024-01-14 15:15:03,181.221.60.111,37226,TCP,37763,alexa,21,success
2024-02-02 03:56:12,104.202.21.124,31670,TCP,54221,smart camera system,394,failure
2024-03-11 21:03:50,12.148.78.135,40633,UDP,46609,alexa,67,timeout
2024-06-14 11:08:32,115.154.33.169,26474,ICMP,31175,smart bulb system,208,timeout
2024-06-14 10:30:05,74.99.240.96,16776,TCP,39048,smart bulb system,196,success
2024-05-06 06:33:13,218.160.189.136,11332,UDP,31829,smart vaccums,93,failure
2024-06-01 05:01:17,159.136.129.60,21749,ICMP,28876,smart vaccums,348,failure
2024-04-21 15:35:21,158.212.139.108,8427,ICMP,94315,alexa,112,timeout
2024-04-26 03:52:14,94.136.210.134,16004,ICMP,89045,smart bulb system,392,success
2024-06-13 15:33:39,49.215.74.84,19404,TCP,49231,smart vaccums,256,timeout
2024-08-11 12:32:22,46.134.138.54,59602,TCP,96645,smart vaccums,464,success
2024-01-28 09:53:38,198.192.86.174,19463,TCP,27577,smart vaccums,115,timeout
2024-05-06 11:25:13,195.190.126.203,17284,UDP,68343,smart vaccums,37,failure
2024-08-01 02:18:15,200.39.193.249,27938,TCP,74995,smart vaccums,437,failure
2024-01-17 00:46:58,86.254.182.209,63261,ICMP,90021,smart vaccums,428,timeout
2024-03-27 17:42:40,141.37.17.204,55422,UDP,83512,alexa,168,success
2024-04-20 12:01:13,6.167.31.230,4270,ICMP,72668,smart bulb system,198,failure
2024-05-05 20:36:20,154.248.186.46,58704,UDP,34215,smart vaccums,402,failure
2024-06-11 12:14:43,50.154.146.92,62373,TCP,49012,smart camera system,100,failure
2024-02-06 14:18:47,133.116.16.224,57145,TCP,71348,alexa,235,success
2024-06-01 18:57:47,220.220.134.249,31153,ICMP,94699,smart vaccums,71,timeout
2024-02-06 00:21:34,156.138.248.53,41767,UDP,50655,smart camera system,412,success
2024-01-11 20:03:11,73.130.231.72,31884,TCP,85305,smart vaccums,318,success
2024-02-12 21:34:11,1.122.75.80,29992,UDP,63455,smart camera system,421,failure
2024-02-06 08:50:52,15.173.131.117,3044,UDP,82468,smart bulb system,168,timeout
2024-05-10 07:15:56,135.79.153.12,64122,ICMP,99851,smart camera system,207,timeout
2024-02-23 22:56:52,81.201.20.7,3460,UDP,63421,smart vaccums,124,success
2024-03-02 02:35:58,190.67.37.109,39168,TCP,40387,smart vaccums,193,success
2024-07-27 20:00:07,78.224.236.72,41573,ICMP,55485,smart camera system,36,timeout
2024-04-13 19:07:18,137.90.146.124,12816,TCP,71725,alexa,135,failure
2024-05-11 23:54:37,68.68.84.56,26204,ICMP,34094,alexa,207,failure
2024-05-17 09:39:17,40.181.93.195,51576,UDP,54383,smart vaccums,374,success
2024-02-13 17:55:07,227.213.82.187,19658,ICMP,45871,alexa,490,timeout
2024-01-26 16:37:24,29.223.40.177,52535,ICMP,51723,smart vaccums,301,success
2024-02-17 08:40:16,78.7.187.159,57234,ICMP,51320,smart vaccums,146,success
2024-01-11 16:59:06,195.35.242.46,57465,TCP,87133,smart camera system,45,failure
2024-07-02 10:52:18,150.163.245.213,50022,UDP,32253,smart camera system,269,failure
2024-04-26 06:49:26,120.87.226.195,50539,ICMP,21682,smart bulb system,440,timeout
2024-05-04 14:30:27,33.169.118.82,47731,UDP,15679,alexa,104,success
2024-02-17 08:36:52,72.142.33.39,53532,UDP,74795,alexa,50,success
2024-01-30 22:08:00,95.67.224.42,46027,ICMP,68488,smart vaccums,220,failure
2024-06-02 00:47:49,96.243.112.166,1681,TCP,65614,smart vaccums,12,success
2024-01-12 18:27:00,112.184.145.234,4722,TCP,17243,smart bulb system,26,success
2024-03-17 03:21:14,187.186.4.6,21888,ICMP,12383,smart camera system,66,timeout
2024-01-22 19:57:44,32.79.136.165,2341,UDP,72902,smart camera system,406,timeout
2024-05-26 11:00:27,23.139.119.108,37465,ICMP,18530,smart vaccums,414,success
2024-02-18 12:25:30,202.139.114.89,24114,ICMP,42755,alexa,44,failure
2024-01-25 00:37:07,12.43.154.12,32364,TCP,25108,smart camera system,298,timeout
2024-08-06 07:55:11,27.132.115.64,45582,ICMP,31026,smart vaccums,474,success
2024-01-25 23:56:35,100.210.37.88,37280,TCP,25420,smart vaccums,464,timeout
2024-07-29 16:48:14,160.42.251.233,35090,UDP,79958,smart camera system,361,success
2024-07-16 10:12:40,55.122.138.43,62267,TCP,40074,smart vaccums,106,timeout
2024-07-16 20:27:55,210.46.15.238,9697,ICMP,63577,smart vaccums,193,success
2024-02-07 19:17:08,38.218.44.3,29983,ICMP,40712,smart camera system,238,failure
2024-05-08 04:29:33,23.235.96.7,4011,TCP,74256,smart bulb system,331,timeout
2024-02-24 20:03:23,109.76.229.240,36261,UDP,51592,smart camera system,4,failure
2024-06-12 19:32:59,135.96.101.198,46758,UDP,27321,smart bulb system,498,failure
2024-01-05 14:33:14,152.179.241.197,22810,TCP,13399,smart camera system,394,failure
2024-02-19 15:35:14,19.59.151.99,13773,ICMP,93222,smart bulb system,430,success
2024-06-22 21:45:42,167.225.109.197,53816,UDP,17862,smart bulb system,82,success
2024-01-16 10:34:14,123.244.182.216,2372,ICMP,19359,smart camera system,444,failure
2024-06-11 20:52:13,225.217.50.198,42489,TCP,81473,smart camera system,69,failure
2024-01-30 21:30:16,190.44.62.49,18771,TCP,35175,alexa,10,success
2024-04-10 01:26:54,27.29.179.226,5639,ICMP,58247,alexa,411,timeout
2024-08-13 08:49:28,104.223.193.88,47169,TCP,26738,smart vaccums,64,failure
2024-01-15 00:40:10,52.71.174.181,19668,TCP,70390,smart bulb system,468,success
2024-04-06 20:33:08,9.254.187.68,5626,TCP,27020,smart bulb system,79,success
2024-02-09 23:24:44,177.15.131.34,45591,ICMP,60605,alexa,279,timeout
2024-02-15 20:30:57,63.54.61.185,31788,ICMP,30861,alexa,238,failure
2024-05-04 18:53:07,172.223.220.186,12636,UDP,64313,smart vaccums,490,timeout
2024-04-05 19:21:17,231.77.169.249,32442,TCP,2806,smart vaccums,290,success
2024-05-01 03:00:02,181.191.73.18,2696,ICMP,58472,smart bulb system,306,failure
2024-06-02 22:04:36,75.244.117.161,53287,ICMP,14506,alexa,315,failure
2024-07-24 00:25:07,72.67.90.31,52135,TCP,53928,smart vaccums,450,timeout
2024-04-17 11:26:33,86.8.107.99,41922,UDP,41829,smart camera system,7,success
2024-03-14 20:07:45,254.38.73.238,25146,TCP,73306,smart vaccums,483,success
2024-05-20 22:47:04,90.50.122.32,56482,ICMP,9423,alexa,448,timeout
2024-06-02 12:09:38,227.111.12.153,27683,UDP,88399,alexa,486,success
2024-04-01 13:35:08,179.65.91.150,43762,UDP,53436,smart bulb system,132,success
2024-06-16 12:11:39,216.100.188.167,1665,UDP,77462,smart bulb system,66,success
2024-05-03 12:21:05,222.244.151.151,42371,ICMP,86249,smart vaccums,62,success
2024-03-04 05:32:46,195.124.228.220,63161,UDP,38955,smart vaccums,86,timeout
2024-01-19 13:55:22,80.203.115.11,26178,TCP,69951,smart vaccums,228,success
2024-03-22 12:29:46,196.67.187.90,61970,ICMP,90074,smart vaccums,172,failure
2024-03-10 11:09:09,198.231.147.208,63706,ICMP,49925,smart bulb system,317,timeout
2024-02-06 10:48:44,215.24.89.181,61329,UDP,90200,smart camera system,383,failure
2024-03-28 14:51:36,86.99.212.250,59519,ICMP,15118,smart camera system,28,failure
2024-04-19 19:24:23,148.234.69.41,49745,ICMP,88149,smart bulb system,19,timeout
2024-03-19 09:38:59,110.200.102.115,2278,UDP,3827,alexa,296,timeout
2024-04-16 20:16:05,95.9.247.167,58079,UDP,3966,smart bulb system,455,failure
2024-02-16 05:04:00,45.69.19.241,17648,TCP,466,smart vaccums,102,success
2024-01-09 04:46:26,238.87.161.108,24368,ICMP,85113,smart camera system,441,timeout
2024-02-20 19:19:53,47.169.180.83,20547,TCP,59037,alexa,400,failure
2024-05-30 06:36:07,38.73.3.249,26064,ICMP,11445,smart bulb system,57,timeout
2024-05-02 14:19:11,254.4.20.161,4169,UDP,71880,smart vaccums,261,success
2024-07-11 02:11:55,206.246.99.37,30777,TCP,33688,smart camera system,108,failure
2024-05-25 14:12:38,1.100.125.213,50689,UDP,90620,smart bulb system,99,failure
2024-05-10 22:28:01,224.90.32.211,48549,TCP,12613,alexa,300,timeout
2024-07-10 23:20:28,157.17.95.47,40237,ICMP,49059,alexa,58,timeout
2024-06-29 11:13:10,51.55.109.118,21796,TCP,33085,smart vaccums,245,failure
2024-04-14 21:35:09,14.250.7.128,48829,UDP,48234,alexa,167,success
2024-02-14 06:15:15,78.185.15.103,31833,UDP,80844,smart vaccums,330,timeout
2024-05-04 02:52:40,175.116.12.182,36468,UDP,28379,alexa,120,failure
2024-02-19 09:16:51,188.130.20.140,7879,ICMP,39132,smart camera system,452,failure
2024-02-29 16:28:37,211.142.215.52,61908,ICMP,80997,alexa,119,failure
2024-01-30 23:20:00,193.160.134.195,54065,ICMP,18106,smart vaccums,249,timeout
2024-05-25 11:02:12,200.45.219.183,9769,UDP,81316,smart vaccums,167,timeout
2024-03-30 14:17:45,184.130.137.231,12468,ICMP,96747,smart bulb system,82,timeout
2024-01-18 03:34:15,136.228.48.68,14965,TCP,65770,smart vaccums,30,failure
2024-02-05 07:10:15,82.172.113.51,43450,ICMP,55618,smart bulb system,131,failure
2024-04-19 05:52:18,234.18.45.152,64087,UDP,51184,alexa,455,timeout
2024-05-29 09:35:26,187.138.49.99,58410,TCP,14444,smart camera system,41,success
2024-03-30 09:14:54,172.173.151.13,48453,TCP,69049,smart camera system,18,timeout
2024-04-24 04:58:51,5.191.47.76,31528,UDP,53977,smart vaccums,4,timeout
2024-05-02 03:37:05,94.9.222.150,8394,ICMP,71196,smart bulb system,284,failure
2024-05-15 11:34:25,109.110.176.160,51427,ICMP,41758,alexa,437,failure
2024-03-22 17:12:44,208.57.137.72,50304,UDP,36448,smart vaccums,353,success
2024-07-02 22:13:28,110.195.95.211,60396,TCP,59644,smart camera system,306,failure
2024-03-05 07:32:10,30.231.124.29,45840,TCP,17888,alexa,321,timeout
2024-01-11 17:25:41,231.30.37.150,24064,TCP,68565,alexa,188,timeout
2024-03-06 06:51:55,16.95.90.21,20805,ICMP,20568,alexa,368,success
2024-06-05 22:59:40,111.210.35.182,5394,TCP,13368,smart bulb system,175,success
2024-07-02 03:57:37,234.211.191.107,55641,UDP,79055,smart camera system,39,success
2024-02-06 07:30:20,135.195.92.239,29615,TCP,10205,alexa,342,timeout
2024-08-11 02:50:50,189.87.40.178,20361,UDP,72495,smart camera system,213,timeout
2024-03-27 08:35:03,65.51.0.222,11974,UDP,81451,smart camera system,222,timeout
2024-03-23 16:48:56,15.173.21.168,10907,TCP,99353,smart bulb system,466,timeout
2024-03-15 13:58:15,146.111.198.20,12427,ICMP,30940,smart camera system,2,timeout
2024-01-08 04:52:50,0.61.203.144,59616,ICMP,41954,smart camera system,277,timeout
2024-04-27 05:50:30,90.51.165.224,10188,ICMP,83305,smart camera system,94,success
2024-07-22 22:01:04,224.229.22.91,31472,TCP,39436,smart bulb system,482,timeout
2024-07-01 19:10:05,184.128.111.151,56495,UDP,25180,alexa,272,success
2024-07-05 15:16:24,172.40.240.121,22815,TCP,55156,alexa,174,failure
2024-04-27 00:25:40,187.224.130.88,25719,UDP,18833,smart camera system,490,failure
2024-03-09 09:17:16,131.101.175.80,5927,TCP,73496,smart vaccums,265,failure
2024-08-16 16:32:25,168.55.53.240,43240,UDP,24724,smart vaccums,140,success
2024-02-27 15:40:21,26.247.231.245,36288,ICMP,52079,smart camera system,324,failure
2024-04-17 15:56:38,185.74.134.119,20808,UDP,65742,smart camera system,412,timeout
2024-01-22 05:38:08,189.17.82.134,22737,UDP,95672,smart bulb system,450,failure
2024-07-29 22:23:02,109.3.120.71,54843,ICMP,55189,smart camera system,127,timeout
2024-07-19 22:20:21,88.70.154.203,12143,TCP,49212,smart vaccums,120,success
2024-07-26 10:05:58,222.100.125.182,41950,TCP,38254,smart camera system,349,failure
2024-01-10 19:45:02,222.72.241.11,33769,TCP,56267,alexa,316,timeout
2024-07-23 20:52:27,159.34.180.188,39515,ICMP,41570,smart camera system,243,success
2024-06-24 06:13:30,170.151.16.159,19511,TCP,53986,smart bulb system,209,timeout
2024-01-05 22:51:42,0.34.130.177,7915,UDP,94905,smart camera system,399,success
2024-01-25 21:16:17,167.45.42.156,60697,UDP,91362,smart vaccums,383,success
2024-07-04 19:10:53,60.107.101.210,3981,TCP,90781,smart bulb system,74,timeout
2024-03-16 03:21:41,213.201.148.156,25498,UDP,13736,smart camera system,36,failure
2024-07-02 09:12:56,85.162.151.18,57023,ICMP,87387,alexa,328,success
2024-04-06 01:44:51,77.151.101.250,25701,ICMP,76445,smart vaccums,417,success
2024-04-02 07:35:10,216.207.118.242,42268,UDP,56827,smart camera system,499,success
2024-01-24 23:50:41,151.226.209.139,16234,UDP,78263,alexa,434,failure
2024-08-13 06:00:06,169.82.90.79,8933,ICMP,40990,alexa,456,failure
2024-02-24 21:10:17,80.4.162.141,63593,UDP,23943,smart camera system,462,failure
2024-06-01 09:41:31,0.9.30.63,23584,TCP,61528,alexa,13,failure
2024-01-12 00:13:20,48.227.113.95,46239,ICMP,97552,smart bulb system,103,timeout
2024-03-05 21:00:21,128.224.44.219,31854,TCP,83538,smart bulb system,434,success
2024-07-18 22:34:20,58.34.20.223,35490,ICMP,18010,smart vaccums,29,success
2024-03-18 03:27:21,167.44.139.19,44089,TCP,58679,alexa,204,timeout
2024-02-02 18:55:13,102.160.120.90,64761,UDP,19420,smart bulb system,77,failure
2024-04-10 06:35:49,157.87.162.155,6903,TCP,74138,smart bulb system,182,success
2024-03-13 07:26:57,32.91.66.72,3552,ICMP,40831,smart vaccums,95,success
2024-08-06 12:40:17,33.237.157.147,23250,TCP,19429,smart camera system,486,failure
2024-06-20 19:08:35,30.44.226.156,22388,TCP,82892,smart camera system,275,failure
2024-08-12 08:38:20,69.232.249.93,27397,TCP,8083,smart bulb system,132,success
2024-03-25 23:16:16,157.222.63.99,44582,ICMP,70757,smart camera system,434,success
2024-03-23 16:21:20,69.219.79.54,10205,UDP,8885,smart camera system,236,failure
2024-02-07 23:54:43,196.230.185.134,42011,TCP,84844,smart camera system,474,success
2024-03-01 08:24:41,64.254.164.186,24015,TCP,33143,smart bulb system,426,timeout
2024-04-26 09:38:07,23.207.47.104,47452,ICMP,42113,smart bulb system,140,timeout
2024-02-12 13:21:58,213.58.137.91,44787,TCP,31480,alexa,483,failure
2024-08-02 08:52:07,72.194.163.254,46168,TCP,64145,smart vaccums,457,failure
2024-05-31 03:57:17,41.246.30.14,13038,TCP,71329,smart vaccums,280,timeout
2024-05-30 16:12:40,124.123.118.11,15010,UDP,1324,smart bulb system,116,timeout
2024-07-24 12:32:04,31.107.48.214,51972,TCP,73920,alexa,297,success
2024-04-08 07:25:35,109.22.88.139,50476,TCP,44962,smart camera system,388,failure
2024-05-15 05:10:11,17.162.181.180,59792,ICMP,26057,smart vaccums,445,timeout
2024-07-21 16:56:12,49.75.18.124,4397,TCP,53924,smart vaccums,11,success
2024-02-27 16:40:35,125.118.96.203,32973,TCP,26200,alexa,450,timeout
2024-01-06 08:42:32,212.212.148.218,22314,TCP,93557,smart vaccums,423,success
2024-01-12 23:37:28,145.34.119.11,42158,TCP,55938,smart vaccums,223,failure
2024-04-04 03:38:19,65.60.97.212,25793,TCP,12517,smart camera system,481,timeout
2024-05-28 22:19:19,208.123.146.77,52639,ICMP,92315,alexa,95,failure
2024-04-06 18:52:56,187.50.11.5,29462,UDP,99088,alexa,364,failure
2024-07-05 15:35:53,116.79.27.182,30013,UDP,97035,smart vaccums,21,failure
2024-06-15 13:04:57,121.252.24.210,24902,TCP,48956,smart bulb system,247,timeout
2024-05-08 21:56:37,79.94.52.39,20791,ICMP,66692,smart vaccums,143,success
2024-06-06 18:19:53,46.27.55.45,1133,ICMP,50815,smart camera system,274,timeout
2024-07-03 21:26:25,162.214.82.42,44484,TCP,20444,smart vaccums,60,success
2024-01-04 12:46:35,73.179.41.115,59024,ICMP,35881,alexa,132,success
2024-01-31 22:31:08,255.61.63.167,23340,UDP,18406,smart camera system,10,failure
2024-03-01 21:02:03,115.144.13.253,32203,UDP,11204,smart camera system,362,success
2024-01-09 01:40:01,159.226.73.95,14801,TCP,77755,smart bulb system,343,failure
2024-06-01 18:15:31,30.175.250.20,11198,UDP,87044,alexa,301,success
2024-05-04 17:00:07,226.54.24.229,32524,ICMP,18513,smart camera system,77,failure
2024-01-15 20:02:57,89.227.132.251,36467,TCP,53500,smart vaccums,406,failure
2024-02-21 06:36:06,172.86.2.154,8220,UDP,89212,alexa,303,failure
2024-06-17 16:16:23,84.209.107.72,4292,TCP,84816,smart vaccums,108,success
2024-02-18 02:14:56,69.211.217.249,20467,UDP,98068,alexa,413,success
2024-03-10 10:26:08,139.172.81.190,25473,ICMP,96972,smart vaccums,461,success
2024-02-12 22:16:21,91.91.87.180,38540,ICMP,42344,smart bulb system,251,success
2024-06-30 15:55:50,251.254.141.73,47763,ICMP,22827,smart camera system,258,timeout
2024-06-02 17:51:04,246.247.17.253,46839,UDP,86641,alexa,346,failure
2024-02-26 23:42:44,160.35.131.158,34023,ICMP,93492,smart bulb system,62,success
2024-02-21 21:43:46,179.196.101.71,11466,TCP,27211,smart bulb system,414,timeout
2024-03-21 13:25:31,240.60.121.251,45832,TCP,96312,alexa,423,success
2024-01-05 08:52:24,156.253.181.31,31199,TCP,48429,smart bulb system,296,timeout
2024-04-17 20:33:08,192.254.57.175,22118,TCP,40355,smart bulb system,323,failure
2024-06-18 07:23:43,54.110.251.202,38274,ICMP,27962,smart camera system,229,success
2024-08-07 22:06:08,138.115.15.252,63297,UDP,41193,smart bulb system,346,timeout
2024-02-12 01:52:14,30.136.67.22,51431,ICMP,73449,smart bulb system,230,timeout
2024-01-18 06:09:49,21.20.254.143,43895,ICMP,69438,alexa,391,failure
2024-02-10 07:00:03,126.122.22.68,15099,TCP,70915,smart camera system,130,failure
2024-06-19 22:34:22,11.116.245.252,26333,UDP,86581,alexa,205,failure
2024-08-10 22:39:55,4.141.109.93,63059,UDP,84769,smart camera system,443,failure
2024-05-22 09:03:07,18.77.204.55,31066,ICMP,38535,smart bulb system,457,timeout
2024-04-08 03:54:52,202.168.160.165,62838,ICMP,54580,alexa,17,timeout
2024-01-15 17:18:45,217.40.156.204,26892,UDP,50008,smart camera system,131,timeout
2024-05-17 02:40:35,52.101.12.227,42419,UDP,3400,smart vaccums,448,timeout
2024-07-07 05:12:23,65.187.148.231,47021,ICMP,55134,smart camera system,319,success
2024-05-18 11:09:53,252.242.109.123,57404,ICMP,78266,smart vaccums,416,timeout
2024-07-18 08:40:16,83.114.133.101,27591,ICMP,12948,alexa,398,timeout
2024-07-23 04:54:44,45.17.244.160,35337,TCP,55219,smart camera system,217,timeout
2024-02-19 18:22:40,187.1.25.10,24192,TCP,18769,alexa,275,failure
2024-03-29 03:56:18,127.171.43.105,60414,UDP,53293,smart camera system,364,success
2024-05-22 21:15:28,106.234.42.118,19718,UDP,54938,smart camera system,332,timeout
2024-07-14 09:38:29,18.168.250.69,45466,UDP,67910,smart vaccums,206,failure
2024-08-11 06:56:04,229.196.210.12,48706,UDP,86382,alexa,420,failure
2024-01-22 05:48:43,197.42.201.11,61867,TCP,18208,alexa,89,timeout
2024-07-16 09:41:22,253.41.181.73,4230,UDP,45910,smart vaccums,223,timeout
2024-07-30 04:14:57,91.191.8.59,26277,UDP,82079,alexa,74,timeout
2024-01-08 08:26:19,248.191.75.65,3150,UDP,19531,smart vaccums,414,timeout
2024-04-05 15:11:08,209.76.232.84,26672,TCP,1083,smart vaccums,320,failure
2024-06-13 11:30:01,125.204.212.76,46990,TCP,39441,smart vaccums,368,success
2024-06-24 22:05:17,46.39.205.215,24351,TCP,42994,smart vaccums,52,timeout
2024-07-04 19:13:50,61.162.71.38,56191,TCP,87206,smart vaccums,354,success
2024-05-08 11:02:45,96.109.165.17,54011,UDP,70449,smart bulb system,13,timeout
2024-01-08 04:54:06,20.192.181.70,18430,ICMP,46020,alexa,69,success
2024-04-03 09:45:18,207.113.167.46,58095,ICMP,93398,smart bulb system,13,success
2024-04-17 10:28:51,31.51.86.178,51481,UDP,95056,smart camera system,203,timeout
2024-05-23 06:29:57,191.115.188.143,48402,UDP,36023,smart vaccums,111,success
2024-03-22 14:34:13,215.73.214.233,60707,UDP,62707,alexa,469,failure
2024-06-30 20:24:01,127.185.70.211,45920,UDP,60884,smart vaccums,211,success
2024-03-08 23:28:47,61.10.111.77,57681,ICMP,46717,smart vaccums,109,timeout
2024-04-15 11:30:38,76.95.65.194,38273,UDP,74567,alexa,113,failure
2024-08-01 14:46:42,249.6.242.6,61317,TCP,4082,smart vaccums,430,failure
2024-03-13 18:44:39,185.37.31.81,1768,TCP,23529,smart bulb system,100,success
2024-06-06 05:52:24,189.198.57.242,51813,TCP,49313,smart camera system,467,failure
2024-08-12 06:54:49,235.50.70.190,47684,UDP,2788,smart bulb system,463,timeout
2024-04-14 15:25:37,12.99.62.172,41188,TCP,25903,smart vaccums,221,success
2024-06-15 11:48:28,176.218.210.68,40163,TCP,45356,alexa,125,failure
2024-07-05 19:00:04,181.2.39.140,30809,TCP,96544,smart bulb system,375,success
2024-06-18 14:02:23,149.181.126.205,60764,UDP,55888,smart camera system,252,success
2024-06-11 18:13:23,236.1.113.16,31895,TCP,92834,alexa,430,success
2024-06-10 07:29:24,41.244.194.121,62311,TCP,17055,smart camera system,240,failure
2024-03-19 22:05:05,79.13.143.224,38250,TCP,87964,smart vaccums,411,timeout
2024-04-22 20:37:19,157.227.117.229,43476,UDP,8667,smart camera system,274,timeout
2024-03-14 08:13:07,68.13.24.215,4469,TCP,32874,smart vaccums,103,success
2024-03-15 23:22:02,240.51.166.56,4020,ICMP,38264,alexa,418,failure
2024-05-17 08:04:56,149.230.243.64,65211,TCP,61174,alexa,358,success
2024-06-25 01:46:11,115.180.27.90,46755,ICMP,10385,smart vaccums,303,timeout
2024-05-08 19:10:58,16.188.4.249,37445,UDP,34703,smart bulb system,237,timeout
2024-05-02 00:11:55,109.23.146.189,14229,ICMP,67160,smart vaccums,86,success
2024-03-02 05:42:28,197.123.148.187,48210,TCP,42386,smart vaccums,242,timeout
2024-03-21 09:21:39,228.101.128.63,39835,UDP,8776,smart bulb system,114,success
2024-07-06 22:03:57,155.99.85.236,53820,UDP,30034,smart bulb system,299,timeout
2024-08-11 12:06:56,187.91.232.112,32762,ICMP,96937,smart camera system,51,failure
2024-01-05 06:41:20,59.195.118.241,65147,TCP,21719,smart camera system,146,timeout
2024-01-04 00:07:17,177.243.222.46,7301,ICMP,34594,smart camera system,439,success
2024-05-13 03:43:18,210.57.250.235,7428,ICMP,32961,alexa,231,success
2024-03-02 17:41:30,31.10.240.148,46461,ICMP,71821,smart bulb system,170,timeout
2024-02-28 19:00:18,220.191.234.110,46085,ICMP,85736,smart vaccums,69,timeout
2024-04-01 09:57:15,241.88.238.119,62285,ICMP,4766,smart camera system,266,timeout
2024-06-07 08:40:36,199.95.9.239,30984,TCP,78385,smart camera system,53,timeout
2024-03-25 15:45:16,194.25.147.133,48670,ICMP,5889,smart bulb system,344,failure
2024-05-23 04:48:15,47.11.163.8,5637,ICMP,20909,alexa,337,success
2024-07-03 09:08:32,89.103.33.208,24682,TCP,93482,smart camera system,469,timeout
2024-05-22 10:07:16,160.9.222.4,2370,ICMP,72403,alexa,184,failure
2024-04-27 11:53:06,250.144.142.138,9966,TCP,58621,smart bulb system,221,success
2024-05-16 12:25:33,62.121.93.159,37815,UDP,86213,smart bulb system,179,timeout
2024-06-12 10:47:15,135.156.12.53,33166,UDP,3490,smart camera system,44,failure
2024-05-13 20:05:05,103.238.66.162,2278,UDP,19510,smart vaccums,477,timeout
2024-01-21 02:48:51,91.232.2.214,64309,UDP,31125,smart vaccums,95,success
2024-01-15 09:44:42,107.116.254.81,29787,UDP,91644,smart camera system,58,timeout
2024-03-15 12:26:34,16.211.20.40,43229,UDP,53636,smart camera system,209,failure
2024-04-29 19:46:55,169.134.255.88,26817,UDP,37090,smart vaccums,320,success
2024-03-02 07:50:11,228.55.129.48,53885,UDP,20902,smart vaccums,463,success
2024-02-06 09:45:43,106.97.145.252,24211,UDP,86784,smart bulb system,292,timeout
2024-04-17 16:19:02,157.251.206.68,8950,ICMP,46795,smart vaccums,173,success
2024-01-31 07:59:26,165.66.162.223,19050,UDP,96142,smart bulb system,182,failure
2024-05-21 05:00:21,213.3.115.84,61195,ICMP,84618,smart camera system,90,success
2024-05-04 05:08:20,39.214.196.180,28232,UDP,30252,alexa,189,timeout
2024-01-28 01:27:34,45.49.49.70,24801,TCP,54372,smart bulb system,177,failure
2024-03-29 02:43:36,153.132.50.226,33899,UDP,23855,smart bulb system,151,failure
2024-02-14 07:50:13,198.104.153.74,10172,UDP,43218,smart bulb system,316,success
